trial_name,run_num,trial_tree_path,trial_symbolic_plan,trial_symbolic_plan_len,KE,total_instability
high 52_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,381.46938,0
high 55_1,3,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",20,375.79264,0
high 56_1,3,1_1_9_1_8_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_8_1_7_1_6_1_5_1_7_1_6_1_5_1_4_1_8_1_7_1_6_1_5_1_4_1_3_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GL b7], [FL b7 b6], [GR b8], [FR b8 b7], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6]]",50,1133.3896,4
high 51_1,4,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,207.5987,0
high 54_1,4,1_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,229.6494,0
high 57_1,4,1_1_2_1_1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",10,236.2464,1
high 53_1,4,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,366.4514,0
high 55_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8]]",20,403.01986,0
high 52_1,4,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,379.78877,0
high 57_2,4,1_1_7_1_6_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",24,551.06917,2
high 56_1,4,1_1_9_1_8_1_7_1_6_1_8_1_8_1_8_1_8_1_7_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b2], [FR b2 b1], [GL b2], [FL b2 b1], [GL b2], [FL b2 b1], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",38,880.65364,7
high 51_1,5,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,203.19994,0
high 54_1,5,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3]]",10,214.5851,0
high 57_2,5,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",16,366.8052,0
high 53_1,5,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GR b6], [FR b6 b3], [GR b8], [FR b8 b5]]",18,365.3009,0
high 52_1,5,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,382.18566,0
high 57_1,5,1_1_2_1_1_1_2_1_2_1_2_1_2_1_2_1_2_1_2_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b1], [FR b1 b0], [GR b1], [FR b1 b0], [GL b1], [FL b1 b0], [GL b1], [FL b1 b0], [GR b1], [FR b1 b0], [GR b1], [FR b1 b0], [GR b1], [FR b1 b0], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1]]",24,562.39137,8
high 55_1,5,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_4_1_3_1_2_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",30,587.15532,2
high 56_1,5,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_7_1_7_1_6_1_5_1_4_1_6_1_6_1_6_1_5_1_6_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GL b7], [FL b7 b6], [GL b3], [FL b3 b2], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GL b4], [FL b4 b3], [GR b4], [FR b4 b3], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b4], [FL b4 b3], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GL b6], [FL b6 b5], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6]]",50,1107.04089,33
high 57_1,6,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,148.5065,0
high 51_1,6,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,203.29266,0
high 54_1,6,1_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",10,228.4301,0
high 53_1,6,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,362.55491,0
high 52_1,6,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,389.66488,0
high 57_2,6,1_1_7_1_6_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",20,423.06832,1
high 55_1,6,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8]]",26,503.53752,1
high 56_1,6,1_1_9_1_8_1_7_1_9_1_8_1_7_1_6_1_5_1_4_1_5_1_5_1_5_1_5_1_5_1_5_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GL b5], [FL b5 b4], [GR b5], [FR b5 b4], [GR b5], [FR b5 b4], [GR b5], [FR b5 b4], [GL b5], [FL b5 b4], [GR b5], [FR b5 b4], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GR b9], [FR b9 b8]]",42,981.08387,10
high 57_1,7,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,146.102,0
high 51_1,7,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,194.60103,0
high 54_1,7,1_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3]]",10,221.5327,0
high 53_1,7,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GR b0], [FR b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,351.14319,0
high 52_1,7,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,385.09912,0
high 57_2,7,1_1_7_1_6_1_5_1_4_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GR b6], [FR b6 b5], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",22,491.66598,5
high 55_1,7,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b5], [FL b5 b0], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8]]",26,541.09187,1
high 56_1,7,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_6_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b4], [FR b4 b3], [GR b4], [FR b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",32,802.51719,2
high 57_1,8,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1]]",6,157.3858,0
high 51_1,8,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,191.31614,0
high 54_1,8,1_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3]]",10,216.7895,0
high 57_2,8,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GL b7], [FL b7 b6], [GR b2], [FR b2 b1]]",16,376.30181,0
high 53_1,8,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,366.20394,0
high 52_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,379.65835,0
high 55_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GR b8], [FR b8 b7], [GR b9], [FR b9 b8]]",20,410.0406,0
high 56_1,8,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3], [GR b5], [FR b5 b4], [GR b6], [FR b6 b5], [GR b7], [FR b7 b6], [GR b8], [FR b8 b7], [GL b9], [FL b9 b8]]",20,481.96275,0
high 51_1,9,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,190.98956,0
high 54_1,9,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GR b4], [FR b4 b3]]",10,214.1803,0
high 57_1,9,1_1_2_1_3_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GR b1], [FR b1 b0], [GL b0], [FL b0 c1], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1]]",10,217.26794,1
high 57_2,9,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,386.54467,0
high 53_1,9,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GL b3], [FL b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,370.08123,0
high 52_1,9,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GR b5], [FR b5 table], [GR b4], [FR b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,391.1744,0
high 55_1,9,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",26,513.52254,3
high 56_1,9,1_1_9_1_8_1_7_1_10_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b3], [FL b3 b2], [GR b4], [FR b4 b3], [GL b5], [FL b5 b4], [GL b6], [FL b6 b5], [GR b7], [FR b7 b6], [GL b8], [FL b8 b7], [GR b9], [FR b9 b8]]",28,635.06377,1
high 57_1,10,1_1_2_1_1_1,"[[GR b0], [FR b0 c1], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1]]",6,153.147,0
high 51_1,10,1_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GL b2], [FL b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table]]",10,185.67924,0
high 54_1,10,1_1_4_1_3_1_2_1_1_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GR b3], [FR b3 b2], [GL b4], [FL b4 b3], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b4], [FL b4 b3]]",16,345.1249,1
high 57_2,10,1_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b3], [FL b3 table], [GL b4], [FL b4 b3], [GL b5], [FL b5 b4], [GR b0], [FR b0 c1], [GL b6], [FL b6 b5], [GR b1], [FR b1 b0], [GR b7], [FR b7 b6], [GR b2], [FR b2 b1]]",16,373.51673,0
high 53_1,10,1_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b1], [FL b1 table], [GL b0], [FL b0 table], [GR b2], [FR b2 table], [GL b4], [FL b4 b1], [GR b3], [FR b3 b0], [GR b5], [FR b5 b2], [GL b7], [FL b7 b4], [GL b6], [FL b6 b3], [GR b8], [FR b8 b5]]",18,343.90237,0
high 52_1,10,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b9], [FL b9 table], [GL b8], [FL b8 table], [GL b7], [FL b7 table], [GL b6], [FL b6 table], [GL b5], [FL b5 table], [GL b4], [FL b4 table], [GR b3], [FR b3 table], [GR b2], [FR b2 table], [GR b1], [FR b1 table], [GR b0], [FR b0 table]]",20,348.94461,0
high 55_1,10,1_1_9_1_8_1_7_1_6_1_5_1_4_1_3_1_2_1_1_1,"[[GL b0], [FL b0 table], [GL b1], [FL b1 table], [GR b2], [FR b2 table], [GR b3], [FR b3 table], [GR b4], [FR b4 table], [GL b5], [FL b5 b0], [GL b6], [FL b6 b5], [GL b7], [FL b7 b6], [GL b8], [FL b8 b7], [GL b9], [FL b9 b8]]",20,401.91088,0
high 56_1,10,1_1_9_1_8_1_10_1_9_1_8_1_7_1_10_1_9_1_8_1_10_1_9_1_8_1_10_1_9_1_8_1_7_1_10_1_9_1_8_1_7_1_10_1_9_1_8_1_7_1,"[[GL b0], [FL b0 table], [GR b1], [FR b1 b0], [GL b2], [FL b2 b1], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GR b0], [FR b0 table], [GR b1], [FR b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GL b2], [FL b2 b1], [GL b3], [FL b3 b2], [GL b0], [FL b0 table], [GL b1], [FL b1 b0], [GR b2], [FR b2 b1], [GR b3], [FR b3 b2]]",50,913.03598,8